Drug1_ID,Drug2_ID,Level,Y,class
DB0284,DB1287,Moderate,1,3
DB0987,DB1397,Major,0,5
DB0466,DB0400,Moderate,1,1347
DB0982,DB1374,Major,0,1
DB1239,DB1465,Moderate,1,2
DB0631,DB0811,Moderate,1,7
DB0042,DB0926,Moderate,1,1
DB0132,DB0400,Moderate,1,1347
DB0732,DB0836,Moderate,1,8
DB0304,DB1401,Major,0,17
DB0830,DB1095,Moderate,1,1
DB0492,DB0004,Moderate,1,5
DB1508,DB1419,Major,0,5
DB0110,DB0626,Moderate,1,25
DB1005,DB0609,Major,0,37
DB0227,DB0711,Moderate,1,7
DB0356,DB0972,Moderate,1,5
DB1498,DB0594,Major,0,4
DB0115,DB0414,Moderate,1,7
DB0341,DB0493,Major,0,4
DB0433,DB1285,Minor,2,13
DB1076,DB0400,Major,0,1347
DB0519,DB0005,Major,0,25
DB1468,DB0014,Moderate,1,12347
DB1094,DB0746,Moderate,1,12
DB0299,DB0849,Moderate,1,15
DB1511,DB0733,Major,0,8
DB0286,DB1422,Moderate,1,36
DB0157,DB0863,Major,0,58
DB0594,DB1391,Moderate,1,4
DB0269,DB0197,Moderate,1,7
DB0380,DB0213,Moderate,1,138
DB1212,DB0085,Moderate,1,1
DB0309,DB0821,Moderate,1,1
DB0302,DB0972,Minor,2,5
DB0427,DB1171,Moderate,1,5
DB0691,DB0131,Major,0,1347
DB1109,DB0867,Moderate,1,12
DB1551,DB0526,Moderate,1,5
DB0627,DB1288,Moderate,1,5
DB1345,DB1122,Major,0,5
DB1103,DB0585,Major,0,5
DB1372,DB1394,Moderate,1,5
DB1449,DB1052,Moderate,1,18
DB0061,DB0789,Moderate,1,5
DB1548,DB0817,Moderate,1,7
DB0573,DB0186,Moderate,1,137
DB0660,DB1199,Moderate,1,1
DB1406,DB0176,Moderate,1,5
DB1120,DB1115,Moderate,1,7
DB0048,DB1135,Moderate,1,3
DB0825,DB1196,Major,0,37
DB1550,DB0328,Minor,2,27
DB0813,DB1103,Moderate,1,15
DB0983,DB0661,Moderate,1,1
DB0376,DB1272,Moderate,1,5
DB1145,DB0194,Moderate,1,5
DB0311,DB0174,Moderate,1,37
DB0594,DB0661,Moderate,1,14
DB0662,DB1269,Moderate,1,1
DB0325,DB1063,Moderate,1,4
DB0996,DB1501,Moderate,1,1
DB0197,DB0104,Moderate,1,1
DB1413,DB1248,Moderate,1,13
DB0002,DB0857,Major,0,56
DB1046,DB1449,Moderate,1,18
DB1419,DB0110,Major,0,5
DB0112,DB1249,Moderate,1,7
DB0068,DB0382,Moderate,1,14
DB0412,DB0708,Moderate,1,5
DB1154,DB0585,Major,0,5
DB1210,DB0531,Major,0,378
DB1517,DB0981,Moderate,1,1
DB1431,DB1192,Minor,2,124
DB0286,DB0690,Major,0,7
DB0113,DB1553,Moderate,1,5
DB0470,DB1300,Major,0,3
DB1103,DB0125,Major,0,5
DB1279,DB1190,Moderate,1,13478
DB0355,DB0185,Moderate,1,7
DB0341,DB1254,Minor,2,3
DB0883,DB1255,Moderate,1,7
DB0782,DB0096,Moderate,1,17
DB0286,DB0185,Moderate,1,7
DB1459,DB1093,Major,0,5
DB0354,DB1211,Minor,2,5
DB1198,DB0473,Moderate,1,5
DB0096,DB1343,Moderate,1,7
DB0392,DB0585,Major,0,5
DB1408,DB0662,Moderate,1,1
DB1005,DB0400,Moderate,1,1347
DB0405,DB1541,Moderate,1,12
DB0102,DB1360,Moderate,1,1
DB0196,DB1547,Major,0,2
DB0620,DB0594,Moderate,1,4
DB0010,DB0208,Moderate,1,1
DB1216,DB0529,Moderate,1,1
DB0822,DB1221,Moderate,1,47
DB0691,DB1401,Minor,2,1347
DB1534,DB1004,Moderate,1,5
DB0825,DB1284,Moderate,1,37
DB1280,DB1288,Moderate,1,57
DB1259,DB0382,Major,0,4
DB0060,DB1485,Moderate,1,7
DB1258,DB1171,Moderate,1,5
DB0565,DB0844,Moderate,1,1
DB0871,DB0578,Moderate,1,12
DB1190,DB0798,Moderate,1,13478
DB0275,DB0803,Moderate,1,36
DB1069,DB1541,Major,0,2
DB1129,DB1263,Moderate,1,1
DB1045,DB0871,Moderate,1,1
DB0719,DB0400,Moderate,1,1347
DB0590,DB1190,Moderate,1,13478
DB0191,DB1102,Major,0,4
DB0375,DB0063,Moderate,1,5
DB0169,DB1446,Major,0,5
DB0155,DB0953,Minor,2,135
DB1205,DB0499,Moderate,1,1
DB0322,DB0219,Moderate,1,7
DB0425,DB0694,Minor,2,2
DB1210,DB0088,Moderate,1,378
DB0097,DB0865,Moderate,1,1
DB0019,DB1327,Major,0,35
DB0550,DB0698,Moderate,1,6
DB0171,DB0866,Moderate,1,158
DB0793,DB0018,Moderate,1,15
DB0570,DB1072,Major,0,1
DB0155,DB1235,Moderate,1,5
DB0799,DB0531,Moderate,1,5
DB0299,DB1211,Moderate,1,1
DB1160,DB1492,Moderate,1,57
DB1197,DB0088,Moderate,1,6
DB1468,DB0435,Moderate,1,1347
DB0723,DB0872,Minor,2,1
DB1331,DB0171,Moderate,1,25
DB0624,DB1088,Major,0,5
DB0666,DB0843,Moderate,1,15
DB0517,DB0482,Moderate,1,5
DB0303,DB0210,Moderate,1,1
DB0400,DB0171,Major,0,13457
DB0981,DB0921,Moderate,1,1
DB0171,DB0849,Major,0,5
DB0425,DB0837,Minor,2,12
DB0708,DB1257,Major,0,5
DB0142,DB1313,Moderate,1,1
DB0541,DB0767,Moderate,1,5
DB0592,DB1286,Moderate,1,15
DB0457,DB0782,Moderate,1,1
DB0379,DB0792,Moderate,1,8
DB0113,DB1171,Moderate,1,5
DB1021,DB0519,Moderate,1,2
DB0801,DB0834,Moderate,1,5
DB0333,DB0522,Major,0,8
DB0981,DB0733,Major,0,18
DB0713,DB0096,Moderate,1,57
DB0636,DB0988,Moderate,1,8
DB0297,DB1367,Major,0,1
DB1011,DB1019,Moderate,1,5
DB1127,DB0683,Moderate,1,578
DB1036,DB0849,Moderate,1,5
DB0605,DB0547,Moderate,1,38
DB1228,DB1525,Major,0,5
DB0354,DB0522,Moderate,1,5
DB0915,DB0865,Moderate,1,1
DB0283,DB1328,Moderate,1,1
DB1197,DB0380,Major,0,68
DB1449,DB0559,Moderate,1,18
DB0400,DB0333,Moderate,1,13478
DB0932,DB0512,Major,0,17
DB0098,DB0313,Moderate,1,1
DB1049,DB1190,Moderate,1,13478
DB0525,DB0400,Moderate,1,1347
DB1366,DB0090,Minor,2,5
DB1527,DB0029,Moderate,1,7
DB0982,DB0136,Major,0,1
DB0835,DB1085,Moderate,1,5
DB0328,DB0690,Moderate,1,27
DB1527,DB0788,Moderate,1,5
DB0559,DB0333,Moderate,1,8
DB0376,DB0588,Moderate,1,5
DB0288,DB0149,Moderate,1,1347
DB1351,DB0737,Moderate,1,8
DB1493,DB0996,Moderate,1,1
DB1259,DB0640,Moderate,1,8
DB0458,DB0234,Major,0,1
DB0304,DB1058,Major,0,17
DB1210,DB0497,Moderate,1,1378
DB0276,DB0552,Moderate,1,3
DB0349,DB0219,Moderate,1,7
DB0699,DB0385,Minor,2,5
DB0554,DB0591,Moderate,1,3
DB0757,DB1309,Moderate,1,2
DB0339,DB0505,Moderate,1,5
DB0482,DB0871,Minor,2,1
DB0416,DB0452,Moderate,1,8
DB1209,DB0526,Moderate,1,5
DB0678,DB0717,Moderate,1,67
DB0514,DB0812,Moderate,1,127
DB1451,DB0450,Moderate,1,2
DB0192,DB0346,Moderate,1,15
DB1412,DB1230,Moderate,1,4
DB0935,DB0547,Major,0,38
DB1001,DB1447,Moderate,1,1
DB0330,DB1232,Moderate,1,136
DB1461,DB0606,Moderate,1,7
DB1395,DB1485,Moderate,1,7
DB0336,DB1320,Moderate,1,37
DB1143,DB0435,Moderate,1,7
DB0936,DB0364,Moderate,1,34
DB1497,DB1249,Moderate,1,1
DB0167,DB0650,Minor,2,5
DB0498,DB1308,Moderate,1,2
DB0914,DB0531,Moderate,1,7
DB0079,DB0109,Moderate,1,25
DB1121,DB0004,Moderate,1,5
DB0477,DB0990,Moderate,1,1
DB1216,DB1468,Moderate,1,1347
DB1029,DB0469,Moderate,1,3
DB0064,DB1212,Moderate,1,1
DB1293,DB0836,Moderate,1,7
DB1125,DB0034,Moderate,1,1
DB0516,DB1203,Moderate,1,1257
DB1542,DB0549,Moderate,1,5
DB1478,DB0774,Moderate,1,3
DB1053,DB1103,Moderate,1,5
DB0198,DB0977,Moderate,1,5
DB0684,DB0654,Moderate,1,5
DB0469,DB0511,Moderate,1,35
DB0718,DB0936,Moderate,1,34
DB0064,DB1257,Major,0,5
DB0669,DB0787,Moderate,1,8
DB0400,DB0906,Moderate,1,1347
DB0982,DB1219,Moderate,1,1
DB1021,DB0458,Major,0,1
DB1437,DB0000,Moderate,1,5
DB0985,DB1387,Moderate,1,5
DB0205,DB1474,Moderate,1,13
DB0590,DB0559,Moderate,1,3
DB0095,DB1492,Moderate,1,5
DB0311,DB1531,Moderate,1,37
DB0567,DB0859,Major,0,5
DB1376,DB0871,Moderate,1,135
DB0132,DB0382,Moderate,1,4
DB0186,DB0727,Moderate,1,1378
DB0070,DB0738,Major,0,18
DB0946,DB0469,Minor,2,136
DB0617,DB1313,Moderate,1,17
DB0508,DB0469,Moderate,1,3
DB1425,DB0090,Major,0,5
DB1190,DB1288,Moderate,1,134578
DB0299,DB0116,Minor,2,17
DB1471,DB1449,Minor,2,13478
DB0550,DB0228,Moderate,1,5
DB1221,DB0827,Moderate,1,17
DB1094,DB0425,Moderate,1,12
DB0177,DB0063,Moderate,1,3
DB0620,DB0691,Moderate,1,1347
DB1242,DB1149,Moderate,1,1
DB0469,DB0650,Moderate,1,3
DB0358,DB0001,Moderate,1,5
DB1112,DB1372,Moderate,1,5
DB1536,DB0792,Moderate,1,5
DB1469,DB0267,Moderate,1,13457
DB1537,DB0106,Moderate,1,5
DB0873,DB0646,Moderate,1,1238
DB0503,DB0866,Minor,2,18
DB0983,DB1197,Major,0,6
DB1230,DB0827,Moderate,1,1
DB1095,DB0511,Major,0,15
DB0412,DB1296,Moderate,1,7
DB1175,DB1154,Major,0,12
DB0187,DB0789,Moderate,1,1357
DB0678,DB0399,Major,0,6
DB0105,DB0198,Moderate,1,5
DB1285,DB0385,Moderate,1,1
DB0388,DB0866,Moderate,1,138
DB0744,DB0478,Moderate,1,5
DB0834,DB1326,Major,0,5
DB1296,DB1408,Moderate,1,7
DB0990,DB0942,Moderate,1,1
DB0923,DB1365,Moderate,1,23
DB0470,DB0698,Major,0,36
DB1493,DB0567,Moderate,1,15
DB0666,DB0161,Moderate,1,15
DB0009,DB1317,Moderate,1,1
DB1161,DB1525,Major,0,5
DB1325,DB0533,Moderate,1,1
DB0777,DB0402,Moderate,1,1347
DB1209,DB0017,Moderate,1,7
DB0004,DB0868,Moderate,1,125
DB0713,DB0667,Moderate,1,15
DB1148,DB0016,Moderate,1,78
DB0517,DB1282,Moderate,1,5
DB0193,DB1051,Moderate,1,7
DB0910,DB1440,Moderate,1,1
DB1518,DB0574,Moderate,1,1
DB0010,DB1060,Moderate,1,1
DB0575,DB0942,Moderate,1,1
DB0275,DB1397,Moderate,1,35
DB0985,DB0813,Moderate,1,15
DB0953,DB1449,Major,0,138
DB0965,DB1272,Moderate,1,3
DB0590,DB0946,Minor,2,136
DB0981,DB0586,Moderate,1,1
DB1395,DB0446,Moderate,1,37
DB0946,DB1085,Minor,2,1356
DB0299,DB0050,Minor,2,1
DB1376,DB0063,Moderate,1,35
DB1026,DB1019,Moderate,1,15
DB1274,DB0788,Major,0,5
DB0058,DB0137,Moderate,1,6
DB1327,DB1429,Moderate,1,25
DB0590,DB0304,Major,0,13
DB1285,DB0594,Moderate,1,14
DB1274,DB0296,Moderate,1,7
DB0946,DB1087,Moderate,1,1356
DB1551,DB0865,Minor,2,1
DB0054,DB0334,Major,0,5
DB0570,DB1167,Moderate,1,15
DB1189,DB0837,Minor,2,13
DB1262,DB1504,Moderate,1,13
DB0337,DB1029,Moderate,1,7
DB0614,DB1367,Minor,2,128
DB0092,DB0626,Moderate,1,26
DB0337,DB0567,Moderate,1,57
DB0430,DB1296,Moderate,1,17
DB0155,DB1128,Minor,2,5
DB0010,DB1317,Moderate,1,1
DB1058,DB0510,Moderate,1,57
DB1403,DB0147,Major,0,5
DB0311,DB1490,Moderate,1,37
DB0485,DB0973,Moderate,1,7
DB0560,DB1556,Minor,2,15
DB0227,DB0772,Moderate,1,7
DB1325,DB0769,Moderate,1,15
DB0425,DB1519,Moderate,1,25
DB0264,DB0298,Moderate,1,25
DB1499,DB0458,Major,0,1
DB0216,DB0123,Moderate,1,1
DB1443,DB1050,Moderate,1,7
DB0284,DB0180,Moderate,1,3
DB0659,DB0066,Moderate,1,1
DB0796,DB0863,Major,0,58
DB0830,DB0446,Moderate,1,37
DB0886,DB1251,Moderate,1,15
DB1458,DB0626,Moderate,1,25
DB0401,DB0373,Moderate,1,1347
DB0868,DB1257,Moderate,1,125
DB1493,DB0530,Moderate,1,13
DB0386,DB0406,Moderate,1,1
DB1281,DB0159,Moderate,1,15
DB1547,DB1367,Major,0,12
DB1252,DB1418,Moderate,1,7
DB0455,DB0688,Moderate,1,5
DB1452,DB0662,Minor,2,1
DB0705,DB1340,Major,0,1
DB1461,DB0901,Moderate,1,37
DB1296,DB0325,Moderate,1,7
DB1421,DB1400,Moderate,1,37
DB0782,DB1056,Moderate,1,1
DB0547,DB1287,Moderate,1,38
DB0699,DB0125,Major,0,5
DB0275,DB0803,Moderate,1,36
DB1345,DB0510,Moderate,1,5
DB0723,DB0765,Moderate,1,7
DB0397,DB0034,Minor,2,13
DB0299,DB0191,Moderate,1,1
DB0745,DB0184,Moderate,1,57
DB0879,DB0454,Moderate,1,1
DB0346,DB0333,Major,0,58
DB1090,DB1249,Major,0,1
DB0289,DB1210,Moderate,1,378
DB0448,DB1384,Moderate,1,1
DB1401,DB0007,Moderate,1,7
DB0438,DB1080,Major,0,7
DB1540,DB0972,Moderate,1,5
DB0819,DB0774,Moderate,1,3
DB1133,DB0733,Major,0,18
DB0889,DB1020,Moderate,1,56
DB0598,DB0501,Minor,2,13
DB0053,DB0197,Major,0,5
DB0590,DB0029,Moderate,1,37
DB0507,DB0014,Moderate,1,12
DB1128,DB0432,Moderate,1,1
DB0782,DB0400,Moderate,1,1347
DB0822,DB1315,Moderate,1,48
DB0690,DB0748,Major,0,7
DB0669,DB1197,Major,0,6
DB0939,DB0765,Moderate,1,7
DB0656,DB0142,Moderate,1,1
DB0476,DB0437,Moderate,1,7
DB0648,DB0902,Moderate,1,57
DB1058,DB0941,Major,0,7
DB1133,DB1449,Moderate,1,18
DB1469,DB1003,Moderate,1,1347
DB0404,DB0160,Moderate,1,7
DB0207,DB0569,Moderate,1,18
DB0755,DB1492,Moderate,1,57
DB0155,DB0084,Minor,2,15
DB0663,DB0043,Moderate,1,137
DB0914,DB1438,Moderate,1,7
DB1121,DB1019,Major,0,5
DB0149,DB0468,Moderate,1,1347
DB0518,DB0186,Moderate,1,137
DB1084,DB1176,Moderate,1,13
DB1493,DB0674,Moderate,1,1
DB0549,DB0400,Moderate,1,13457
DB1472,DB1317,Moderate,1,1
DB0191,DB0710,Moderate,1,5
DB0417,DB0765,Moderate,1,7
DB1192,DB0789,Moderate,1,145
DB0279,DB0485,Minor,2,7
DB0848,DB0095,Moderate,1,1
DB0072,DB1246,Moderate,1,5
DB1395,DB0185,Moderate,1,7
DB1527,DB0514,Moderate,1,127
DB0099,DB1210,Moderate,1,378
DB0498,DB0510,Moderate,1,25
DB0023,DB1542,Moderate,1,6
DB0207,DB0288,Moderate,1,18
DB0002,DB0698,Moderate,1,56
DB0719,DB1170,Moderate,1,5
DB0097,DB0401,Moderate,1,1347
DB0107,DB1031,Moderate,1,8
DB1532,DB1512,Moderate,1,7
DB0467,DB0733,Major,0,78
DB0010,DB0813,Major,0,1
DB1402,DB0653,Moderate,1,57
DB0227,DB0710,Moderate,1,57
DB0704,DB1093,Major,0,57
DB0169,DB1087,Moderate,1,5
DB0555,DB0328,Moderate,1,2
DB0936,DB0733,Major,0,348
DB1156,DB0717,Moderate,1,17
DB1376,DB0977,Moderate,1,35
DB0774,DB0154,Major,0,23
DB1190,DB0390,Moderate,1,13478
DB0560,DB1323,Moderate,1,5
DB1026,DB1017,Moderate,1,1
DB0873,DB1412,Moderate,1,12348
DB0354,DB0282,Moderate,1,56
DB0470,DB0086,Moderate,1,3
DB0304,DB1443,Major,0,1
DB1458,DB1163,Moderate,1,5
DB0666,DB1479,Moderate,1,5
DB0514,DB1313,Moderate,1,127
DB0709,DB0333,Moderate,1,58
DB1155,DB0585,Major,0,5
DB1232,DB0383,Moderate,1,56
DB1121,DB0865,Minor,2,1
DB0726,DB0017,Moderate,1,78
DB0786,DB1519,Minor,2,15
DB1372,DB1275,Moderate,1,25
DB1421,DB0309,Moderate,1,17
DB0840,DB0567,Major,0,5
DB0303,DB0346,Major,0,5
DB1328,DB0522,Moderate,1,1
DB0589,DB0276,Moderate,1,35
DB0527,DB0709,Moderate,1,5
DB1497,DB1276,Moderate,1,1
DB1154,DB0499,Moderate,1,1
DB0400,DB0865,Minor,2,1347
DB0617,DB1519,Moderate,1,57
DB0660,DB0392,Moderate,1,1
DB0226,DB0309,Minor,2,1
DB0006,DB0036,Moderate,1,15
DB0574,DB0793,Major,0,5
DB1488,DB0946,Minor,2,136
DB0600,DB0125,Major,0,5
DB1013,DB0529,Moderate,1,1
DB1402,DB0157,Major,0,57
DB1547,DB0953,Major,0,123
DB0354,DB0669,Moderate,1,5
DB0287,DB0403,Minor,2,1347
DB0819,DB0849,Moderate,1,5
DB1562,DB0337,Moderate,1,7
DB0942,DB0088,Major,0,1
DB1046,DB0732,Moderate,1,8
DB0777,DB1191,Moderate,1,13478
DB1058,DB0309,Moderate,1,17
DB1465,DB0078,Moderate,1,2
DB1421,DB1192,Moderate,1,147
DB0187,DB1063,Moderate,1,1347
DB0478,DB0653,Major,0,5
DB0411,DB0667,Major,0,17
DB0590,DB0711,Major,0,3
DB0472,DB1280,Moderate,1,57
DB0416,DB0913,Moderate,1,8
DB0981,DB1205,Moderate,1,1
DB0831,DB0827,Moderate,1,14
DB0692,DB1545,Moderate,1,1347
DB0801,DB1102,Major,0,45
DB0060,DB1449,Moderate,1,18
DB0646,DB0309,Major,0,1
DB0835,DB0367,Moderate,1,1
DB1296,DB0863,Major,0,78
DB0712,DB1031,Moderate,1,28
DB0935,DB0789,Moderate,1,5
DB0813,DB0213,Moderate,1,13
DB0590,DB0850,Moderate,1,3
DB0311,DB0536,Moderate,1,37
DB0766,DB0727,Moderate,1,368
DB0420,DB0554,Moderate,1,3
DB1458,DB0572,Moderate,1,5
DB0426,DB1127,Moderate,1,17
DB0606,DB0743,Moderate,1,7
DB0354,DB0186,Moderate,1,1357
DB0352,DB0357,Moderate,1,5
DB1554,DB1257,Moderate,1,5
DB1058,DB1519,Major,0,57
DB0469,DB0764,Major,0,3
DB0355,DB0895,Moderate,1,17
DB0121,DB0124,Moderate,1,137
DB0458,DB1478,Major,0,1
DB0425,DB1468,Moderate,1,12347
DB0712,DB0501,Moderate,1,12
DB0679,DB0171,Major,0,5
DB0191,DB1050,Moderate,1,7
DB1535,DB1325,Moderate,1,15
DB0186,DB1545,Moderate,1,137
DB0379,DB1354,Moderate,1,8
DB0594,DB1085,Major,0,45
DB0048,DB1271,Moderate,1,3
DB0507,DB1190,Major,0,13478
DB0367,DB0294,Moderate,1,1
DB1314,DB0333,Moderate,1,8
DB0474,DB0578,Moderate,1,12
DB1470,DB0444,Moderate,1,13457
DB0667,DB0470,Major,0,13
DB0586,DB0942,Moderate,1,1
DB0302,DB0208,Moderate,1,1
DB1452,DB0678,Minor,2,6
DB0946,DB0129,Minor,2,136
DB0149,DB0086,Minor,2,1347
DB1348,DB1447,Moderate,1,1
DB0679,DB0102,Moderate,1,1
DB0879,DB0287,Moderate,1,1
DB1317,DB0136,Moderate,1,1
DB1345,DB0567,Major,0,5
DB0547,DB1228,Minor,2,38
DB0559,DB0346,Moderate,1,5
DB0231,DB0376,Moderate,1,5
DB1274,DB1470,Moderate,1,1347
DB0411,DB1531,Moderate,1,7
DB0282,DB0138,Moderate,1,367
DB1419,DB1164,Moderate,1,5
DB0251,DB1355,Moderate,1,1
DB0613,DB0704,Moderate,1,7
DB0010,DB0124,Moderate,1,1
DB0087,DB1022,Moderate,1,25
DB1550,DB0014,Moderate,1,127
DB1187,DB0400,Moderate,1,13467
DB1089,DB0684,Moderate,1,5
DB0320,DB1446,Major,0,5
DB0823,DB0441,Moderate,1,37
DB0654,DB0767,Major,0,5
DB0715,DB1376,Moderate,1,35
DB0761,DB0712,Moderate,1,2
DB0195,DB0477,Moderate,1,1
DB0258,DB1149,Moderate,1,1
DB0178,DB1120,Moderate,1,3
DB0287,DB1125,Moderate,1,1
DB0936,DB1354,Moderate,1,34
DB1398,DB1257,Moderate,1,5
DB0765,DB0797,Moderate,1,7
DB0516,DB1273,Moderate,1,127
DB0774,DB1446,Major,0,35
DB1257,DB1248,Moderate,1,5
DB0867,DB0866,Moderate,1,128
DB0149,DB1273,Minor,2,1347
DB0664,DB1154,Moderate,1,137
DB0669,DB0470,Major,0,3
DB0339,DB0379,Moderate,1,8
DB0759,DB0765,Moderate,1,37
DB0953,DB0764,Moderate,1,13
DB1374,DB0567,Major,0,5
DB0746,DB0208,Moderate,1,12
DB0150,DB0657,Minor,2,1347
DB0092,DB0036,Moderate,1,56
DB1209,DB0298,Moderate,1,2
DB0477,DB0175,Moderate,1,1
DB0303,DB0893,Minor,2,5
DB0135,DB0016,Moderate,1,7
DB0678,DB0653,Major,0,56
DB1459,DB1197,Moderate,1,6
DB0910,DB0400,Moderate,1,1347
DB1317,DB1050,Moderate,1,17
DB0670,DB1093,Moderate,1,35
DB1055,DB0267,Moderate,1,15
DB0492,DB0768,Moderate,1,5
DB0452,DB1381,Major,0,5
DB0425,DB0871,Minor,2,12
DB0955,DB0379,Moderate,1,8
DB0232,DB1296,Major,0,7
DB0613,DB1055,Moderate,1,1
DB1017,DB0455,Moderate,1,5
DB1159,DB0727,Moderate,1,68
DB1145,DB0774,Moderate,1,3
DB1468,DB0717,Minor,2,1347
DB0876,DB1120,Moderate,1,1278
DB1111,DB0734,Major,0,8
DB0264,DB1365,Moderate,1,235
DB1325,DB1257,Moderate,1,15
DB1498,DB0356,Minor,2,5
DB0699,DB0793,Major,0,5
DB1037,DB1313,Moderate,1,1
DB0425,DB0309,Major,0,12
DB1450,DB0709,Moderate,1,5
DB0441,DB0901,Moderate,1,37
DB1490,DB0082,Moderate,1,37
DB0932,DB0299,Moderate,1,1
DB0699,DB0902,Moderate,1,57
DB1513,DB0770,Moderate,1,1
DB0053,DB1156,Minor,2,15
DB1190,DB0541,Moderate,1,13478
DB1011,DB1376,Moderate,1,35
DB0813,DB0079,Moderate,1,15
DB0982,DB1082,Major,0,1
DB1473,DB0510,Moderate,1,5
DB1468,DB1313,Moderate,1,1347
DB1190,DB0168,Moderate,1,13478
DB0606,DB0793,Major,0,57
DB1172,DB1290,Major,0,5
DB0453,DB0392,Minor,2,6
DB0354,DB0406,Moderate,1,15
DB0624,DB1171,Moderate,1,5
DB0707,DB1275,Moderate,1,2
DB1103,DB0626,Moderate,1,25
DB1517,DB1115,Moderate,1,7
DB0337,DB0568,Moderate,1,7
DB1094,DB1171,Minor,2,15
DB0469,DB0267,Major,0,35
DB0776,DB1446,Moderate,1,5
DB0155,DB0080,Moderate,1,25
DB0702,DB1559,Moderate,1,1
DB0282,DB1488,Major,0,6
DB1126,DB1221,Major,0,7
DB0949,DB1210,Moderate,1,378
DB0608,DB0531,Major,0,5
DB1470,DB0606,Moderate,1,1347
DB1483,DB0469,Moderate,1,3
DB0061,DB0110,Moderate,1,5
DB0900,DB0177,Moderate,1,3
DB1302,DB1494,Moderate,1,1
DB1185,DB1553,Major,0,2
DB1437,DB0547,Moderate,1,358
DB0125,DB0136,Moderate,1,5
DB1560,DB1328,Moderate,1,1
DB1423,DB0016,Moderate,1,7
DB0400,DB0444,Moderate,1,13457
DB0352,DB0859,Moderate,1,5
DB0110,DB0129,Moderate,1,5
DB1493,DB1549,Moderate,1,1
DB0944,DB0731,Moderate,1,8
DB1346,DB1273,Moderate,1,5
DB0227,DB0532,Moderate,1,7
DB0507,DB0923,Moderate,1,3
DB0346,DB1048,Major,0,5
DB0802,DB0161,Moderate,1,1
DB0142,DB0313,Minor,2,1
DB1490,DB0843,Moderate,1,137
DB0590,DB1087,Moderate,1,35
DB0196,DB0155,Minor,2,5
DB1449,DB0034,Moderate,1,18
DB0469,DB0375,Moderate,1,35
DB1455,DB1419,Major,0,5
DB0774,DB1403,Major,0,35
DB1025,DB0920,Moderate,1,56
DB0959,DB1447,Moderate,1,1
DB1528,DB0788,Moderate,1,5
DB0201,DB0789,Moderate,1,5
DB0461,DB0724,Moderate,1,8
DB0798,DB0609,Moderate,1,37
DB0330,DB0027,Major,0,13
DB0895,DB0229,Moderate,1,1
DB0693,DB0660,Minor,2,1347
DB0028,DB0446,Moderate,1,37
DB0691,DB1403,Major,0,13457
DB0516,DB1307,Moderate,1,127
DB0591,DB0770,Moderate,1,13
DB1025,DB0605,Moderate,1,6
DB0087,DB0450,Major,0,2
DB0066,DB0470,Moderate,1,3
DB0194,DB0089,Minor,2,5
DB0888,DB0737,Major,0,8
DB0549,DB0484,Moderate,1,5
DB0320,DB1379,Moderate,1,56
DB0873,DB1190,Moderate,1,123478
DB0450,DB0703,Major,0,25
DB1232,DB0097,Moderate,1,6
DB0757,DB1410,Moderate,1,3
DB0840,DB0653,Major,0,5
DB1192,DB1559,Minor,2,14
DB1459,DB0472,Moderate,1,5
DB1319,DB1008,Moderate,1,5
DB0477,DB1473,Moderate,1,1
DB1528,DB0400,Moderate,1,1347
DB0507,DB0472,Minor,2,5
DB0188,DB0661,Moderate,1,1
DB0049,DB0305,Major,0,3
DB0185,DB0115,Moderate,1,7
DB1458,DB0044,Moderate,1,5
DB1118,DB0782,Moderate,1,1
DB0651,DB0775,Moderate,1,3
DB0514,DB0858,Moderate,1,127
DB1105,DB0145,Moderate,1,5
DB1461,DB0113,Moderate,1,5
DB0511,DB1248,Moderate,1,5
DB0306,DB0299,Major,0,1
DB1368,DB1526,Moderate,1,5
DB1192,DB0630,Moderate,1,14
DB0710,DB0798,Moderate,1,5
DB1449,DB0402,Minor,2,13478
DB0170,DB0110,Major,0,5
DB1214,DB0004,Moderate,1,5
DB0157,DB1269,Moderate,1,5
DB1560,DB1490,Moderate,1,37
DB1465,DB0004,Moderate,1,25
DB0169,DB1055,Minor,2,15
DB0358,DB0497,Moderate,1,15
DB0457,DB1288,Major,0,5
DB0617,DB0837,Moderate,1,17
DB0166,DB1547,Major,0,2
DB0205,DB0439,Major,0,13
DB1272,DB0201,Major,0,5
DB1396,DB1357,Moderate,1,58
DB1140,DB0482,Moderate,1,7
DB1468,DB0999,Moderate,1,1347
DB1281,DB0653,Moderate,1,15
DB0478,DB1525,Major,0,5
DB0663,DB0858,Moderate,1,137
DB1376,DB0804,Moderate,1,35
DB0339,DB1525,Major,0,5
DB1215,DB1326,Moderate,1,5
DB0149,DB0789,Moderate,1,13457
DB0614,DB0533,Moderate,1,28
DB0876,DB0745,Moderate,1,12578
DB1468,DB0646,Major,0,1347
DB1024,DB0738,Moderate,1,8
DB0234,DB0731,Moderate,1,8
DB0538,DB1327,Moderate,1,5
DB1153,DB0510,Minor,2,35
DB0690,DB0511,Major,0,57
DB0594,DB0192,Major,0,14
DB0368,DB0793,Moderate,1,35
DB1246,DB0994,Minor,2,15
DB0778,DB0585,Major,0,5
DB1262,DB0221,Moderate,1,13
DB1053,DB0342,Moderate,1,5
