Drug1_ID,Drug2_ID,Level,Y,class
DB0666,DB0661,Moderate,1,15
DB1283,DB0942,Moderate,1,1
DB0909,DB1317,Moderate,1,1
DB0515,DB1085,Moderate,1,1257
DB0023,DB0709,Moderate,1,56
DB1035,DB0529,Moderate,1,1
DB1468,DB1389,Major,0,1347
DB0657,DB0858,Moderate,1,1
DB0313,DB1478,Moderate,1,1
DB1003,DB1063,Major,0,4
DB1190,DB0617,Minor,2,13478
DB0946,DB1366,Minor,2,136
DB0525,DB1288,Moderate,1,5
DB0888,DB1115,Moderate,1,7
DB1490,DB1438,Moderate,1,37
DB0404,DB0426,Moderate,1,17
DB0889,DB0201,Major,0,56
DB0594,DB0192,Major,0,14
DB1406,DB0176,Moderate,1,5
DB0612,DB1171,Moderate,1,5
DB0543,DB1490,Moderate,1,37
DB0956,DB1532,Moderate,1,7
DB0656,DB0684,Moderate,1,15
DB0745,DB0661,Moderate,1,15
DB1129,DB1519,Moderate,1,15
DB0713,DB1547,Major,0,25
DB0306,DB0298,Moderate,1,2
DB1230,DB0272,Moderate,1,1
DB0157,DB0764,Major,0,5
DB0768,DB0860,Moderate,1,25
DB0248,DB1105,Moderate,1,5
DB0723,DB1177,Moderate,1,1
DB0492,DB0565,Moderate,1,1
DB0320,DB0522,Moderate,1,5
DB0125,DB1553,Major,0,5
DB1447,DB1053,Moderate,1,15
DB0557,DB1288,Moderate,1,5
DB1005,DB1190,Moderate,1,13478
DB0558,DB1389,Moderate,1,5
DB1004,DB1171,Moderate,1,5
DB1190,DB1137,Moderate,1,13478
DB0446,DB1484,Moderate,1,37
DB1251,DB0131,Moderate,1,1
DB0551,DB0626,Moderate,1,2
DB1447,DB0624,Moderate,1,1
DB1192,DB0992,Major,0,14
DB0478,DB1475,Major,0,6
DB0765,DB1047,Moderate,1,57
DB0813,DB1050,Moderate,1,17
DB0441,DB0084,Moderate,1,1
DB1345,DB0792,Moderate,1,5
DB1465,DB1103,Moderate,1,25
DB0705,DB0733,Moderate,1,8
DB1468,DB0069,Moderate,1,1347
DB0691,DB1154,Major,0,1347
DB0986,DB1116,Moderate,1,17
DB1376,DB1428,Moderate,1,35
DB0944,DB0352,Moderate,1,5
DB1133,DB1184,Moderate,1,1
DB0981,DB0029,Moderate,1,17
DB1064,DB1008,Moderate,1,5
DB1306,DB1190,Moderate,1,13478
DB0311,DB1408,Moderate,1,37
DB0151,DB0981,Moderate,1,1
DB1443,DB1293,Moderate,1,7
DB1013,DB0730,Moderate,1,8
DB0388,DB1466,Major,0,35
DB0264,DB0014,Moderate,1,125
DB0149,DB0888,Moderate,1,1347
DB0195,DB0768,Moderate,1,5
DB0664,DB1452,Moderate,1,137
DB0946,DB0587,Minor,2,136
DB0155,DB0794,Moderate,1,5
DB1133,DB0959,Moderate,1,1
DB0198,DB1170,Moderate,1,5
DB0406,DB0791,Moderate,1,1
DB1273,DB1475,Moderate,1,6
DB0178,DB1408,Moderate,1,3
DB0327,DB0660,Moderate,1,1
DB1470,DB1003,Moderate,1,1347
DB1456,DB1294,Minor,2,3
DB0299,DB0748,Moderate,1,1
DB1461,DB1468,Moderate,1,1347
DB0230,DB0942,Moderate,1,1
DB1251,DB0372,Moderate,1,15
DB1539,DB1413,Major,0,1378
DB0084,DB0524,Moderate,1,1
DB0920,DB1107,Moderate,1,5
DB1395,DB0285,Moderate,1,7
DB0476,DB1144,Moderate,1,7
DB0473,DB1281,Moderate,1,15
DB0842,DB0703,Major,0,5
DB0531,DB0201,Major,0,5
DB1133,DB0512,Moderate,1,17
DB1519,DB0868,Moderate,1,125
DB1490,DB0710,Moderate,1,357
DB0185,DB0366,Moderate,1,7
DB0723,DB0218,Moderate,1,2
DB0420,DB0713,Moderate,1,35
DB0388,DB0331,Moderate,1,3
DB1349,DB0034,Moderate,1,1
DB0590,DB0187,Moderate,1,137
DB1525,DB1326,Major,0,5
DB0507,DB0400,Major,0,1347
DB0996,DB1372,Moderate,1,15
DB0912,DB1129,Moderate,1,1
DB0349,DB1089,Moderate,1,7
DB1175,DB0976,Major,0,12
DB0317,DB0774,Moderate,1,3
DB1093,DB0154,Major,0,25
DB0514,DB0712,Moderate,1,127
DB0029,DB0267,Major,0,57
DB0601,DB0796,Moderate,1,5
DB1190,DB1053,Moderate,1,134578
DB0600,DB0920,Moderate,1,5
DB1518,DB1136,Moderate,1,1
DB1470,DB1501,Moderate,1,1347
DB1551,DB0526,Moderate,1,5
DB0376,DB0505,Moderate,1,5
DB1425,DB0843,Moderate,1,1
DB0377,DB0526,Moderate,1,5
DB1423,DB1071,Moderate,1,7
DB0981,DB0654,Moderate,1,15
DB0690,DB1250,Major,0,7
DB0196,DB0505,Moderate,1,5
DB0021,DB1257,Major,0,5
DB0704,DB1317,Moderate,1,17
DB0003,DB1494,Major,0,5
DB0647,DB1368,Moderate,1,5
DB0066,DB1050,Moderate,1,7
DB0979,DB0079,Moderate,1,57
DB0412,DB0309,Moderate,1,1
DB0514,DB0525,Major,0,127
DB0332,DB1134,Moderate,1,8
DB0302,DB0869,Moderate,1,1
DB0330,DB0058,Major,0,13
DB0986,DB0325,Moderate,1,1
DB0515,DB0086,Moderate,1,127
DB1303,DB0718,Minor,2,1
DB0981,DB0986,Moderate,1,1
DB0587,DB0567,Moderate,1,5
DB1285,DB1272,Moderate,1,1
DB1118,DB0029,Moderate,1,7
DB0560,DB0725,Major,0,58
DB1076,DB0104,Moderate,1,1
DB1262,DB0131,Moderate,1,13
DB0550,DB0287,Moderate,1,1
DB0006,DB0095,Moderate,1,1
DB0823,DB0849,Minor,2,357
DB0477,DB0898,Moderate,1,1
DB0936,DB1419,Major,0,345
DB0831,DB1547,Moderate,1,24
DB0457,DB0667,Major,0,1
DB1542,DB1541,Major,0,2
DB1424,DB1419,Moderate,1,5
DB1419,DB1305,Moderate,1,56
DB0793,DB1102,Major,0,45
DB1013,DB1190,Moderate,1,13478
DB0530,DB0626,Moderate,1,23
DB0892,DB0793,Major,0,5
DB0530,DB0583,Minor,2,13
DB0484,DB1326,Major,0,5
DB1088,DB1394,Moderate,1,5
DB0514,DB0391,Major,0,127
DB0723,DB0691,Moderate,1,1347
DB1513,DB0657,Moderate,1,1
DB1517,DB1468,Moderate,1,1347
DB1094,DB0774,Moderate,1,13
DB0048,DB0320,Moderate,1,35
DB0666,DB1263,Moderate,1,5
DB1070,DB0285,Moderate,1,7
DB1346,DB0670,Moderate,1,35
DB1210,DB0942,Major,0,1378
DB0115,DB0531,Moderate,1,7
DB1376,DB0095,Moderate,1,35
DB0299,DB0958,Moderate,1,1
DB1143,DB1309,Moderate,1,27
DB0300,DB0001,Moderate,1,4
DB1421,DB0829,Moderate,1,67
DB0010,DB1471,Minor,2,1347
DB0458,DB0090,Major,0,15
DB0520,DB0914,Moderate,1,7
DB0187,DB0842,Moderate,1,137
DB0469,DB0711,Major,0,3
DB1302,DB0510,Moderate,1,15
DB0782,DB0745,Moderate,1,15
DB0220,DB0768,Minor,2,5
DB0607,DB0328,Moderate,1,27
DB1095,DB0129,Major,0,1
DB0774,DB0626,Major,0,23
DB0192,DB0001,Moderate,1,1
DB1555,DB1063,Moderate,1,4
DB1100,DB0720,Moderate,1,1
DB1105,DB0710,Moderate,1,5
DB1457,DB1149,Major,0,15
DB1273,DB0090,Major,0,5
DB0299,DB1439,Moderate,1,1
DB0966,DB1029,Moderate,1,3
DB0186,DB0688,Moderate,1,137
DB0661,DB0510,Moderate,1,15
DB0748,DB1170,Moderate,1,5
DB1283,DB0284,Moderate,1,3
DB0936,DB0451,Moderate,1,34
DB0265,DB0789,Moderate,1,5
DB1049,DB1190,Moderate,1,13478
DB1251,DB0755,Moderate,1,17
DB0494,DB0860,Moderate,1,2
DB0641,DB0017,Moderate,1,7
DB1188,DB1051,Moderate,1,7
DB0328,DB0820,Moderate,1,2
DB0983,DB1210,Major,0,378
DB0746,DB0459,Major,0,12
DB1193,DB0901,Moderate,1,37
DB1058,DB0617,Moderate,1,7
DB0097,DB0401,Moderate,1,1347
DB1449,DB1328,Moderate,1,18
DB1191,DB1392,Moderate,1,13478
DB0096,DB1261,Moderate,1,7
DB0604,DB0837,Minor,2,13
DB0982,DB1155,Moderate,1,1
DB1317,DB0856,Moderate,1,1
DB1375,DB1085,Major,0,5
DB0149,DB0622,Moderate,1,1347
DB0619,DB0609,Moderate,1,37
DB0186,DB1081,Moderate,1,137
DB1285,DB1458,Moderate,1,15
DB0539,DB0400,Moderate,1,13457
DB0295,DB0709,Moderate,1,57
DB0078,DB0400,Moderate,1,1347
DB0330,DB0028,Moderate,1,13
DB0712,DB0567,Moderate,1,25
DB0641,DB1067,Moderate,1,6
DB0012,DB0016,Moderate,1,7
DB1400,DB0793,Major,0,35
DB1376,DB0627,Moderate,1,35
DB0824,DB1124,Moderate,1,37
DB0096,DB0469,Moderate,1,37
DB1036,DB0962,Moderate,1,6
DB0112,DB0805,Moderate,1,7
DB1550,DB1251,Moderate,1,17
DB1019,DB1152,Major,0,5
DB0492,DB0029,Major,0,7
DB1070,DB0056,Minor,2,7
DB0155,DB0334,Moderate,1,5
DB1547,DB0254,Moderate,1,2
DB1423,DB1285,Moderate,1,17
DB1206,DB0837,Moderate,1,1
DB0470,DB0229,Moderate,1,3
DB1143,DB1058,Moderate,1,7
DB1286,DB0798,Moderate,1,1
DB0282,DB0805,Moderate,1,6
DB0320,DB0702,Moderate,1,5
DB0286,DB0957,Moderate,1,5
DB0565,DB0383,Moderate,1,15
DB1075,DB0375,Moderate,1,5
DB1468,DB0863,Moderate,1,13478
DB0173,DB0724,Moderate,1,8
DB0476,DB0479,Moderate,1,7
DB0690,DB0838,Moderate,1,7
DB0953,DB1230,Moderate,1,13
DB1303,DB0877,Moderate,1,1
DB0669,DB0149,Major,0,1347
DB0921,DB1438,Moderate,1,7
DB0660,DB0382,Moderate,1,14
DB1327,DB0373,Moderate,1,5
DB0377,DB1492,Moderate,1,5
DB0195,DB0039,Moderate,1,5
DB1457,DB0376,Major,0,5
DB1412,DB0717,Minor,2,47
DB0425,DB0691,Moderate,1,12347
DB0302,DB0040,Moderate,1,1
DB1093,DB1063,Major,0,45
DB0053,DB0889,Moderate,1,56
DB1274,DB1001,Moderate,1,1
DB1490,DB0095,Moderate,1,37
DB1019,DB1063,Major,0,45
DB1421,DB0400,Moderate,1,1347
DB0264,DB0606,Moderate,1,57
DB0975,DB0040,Minor,2,1
DB0335,DB0089,Major,0,7
DB0115,DB0273,Moderate,1,7
DB1348,DB0018,Moderate,1,1
DB1190,DB0973,Moderate,1,13478
DB1129,DB0796,Moderate,1,15
DB0352,DB0359,Moderate,1,5
DB1136,DB0734,Major,0,8
DB0876,DB1532,Moderate,1,1278
DB1211,DB0868,Moderate,1,12
DB1192,DB1328,Moderate,1,14
DB0400,DB0768,Moderate,1,13457
DB0959,DB1479,Moderate,1,1
DB1302,DB1288,Moderate,1,15
DB1001,DB0698,Moderate,1,16
DB0471,DB0849,Moderate,1,45
DB1367,DB1281,Moderate,1,1
DB0375,DB1269,Moderate,1,5
DB1536,DB0058,Moderate,1,5
DB0403,DB0529,Minor,2,1347
DB1024,DB0501,Moderate,1,1
DB0231,DB1339,Moderate,1,5
DB0890,DB1449,Moderate,1,158
DB1479,DB0418,Moderate,1,8
DB1468,DB0188,Moderate,1,1347
DB1395,DB0982,Major,0,1
DB0538,DB1190,Moderate,1,13478
DB0400,DB1533,Moderate,1,1347
DB0354,DB0878,Moderate,1,5
DB0149,DB1558,Minor,2,1347
DB0196,DB1490,Moderate,1,37
DB0560,DB1311,Moderate,1,5
DB0565,DB1152,Moderate,1,1
DB1478,DB0957,Moderate,1,5
DB1376,DB1010,Moderate,1,35
DB1474,DB0220,Moderate,1,5
DB0149,DB1258,Moderate,1,1347
DB0010,DB0282,Moderate,1,16
DB0165,DB1446,Moderate,1,5
DB1024,DB0606,Moderate,1,7
DB0647,DB0923,Moderate,1,35
DB1130,DB0367,Moderate,1,1
DB0666,DB0058,Major,0,5
DB0920,DB0379,Major,0,58
DB0632,DB0455,Moderate,1,58
DB1490,DB0398,Moderate,1,37
DB0218,DB1312,Moderate,1,2
DB1468,DB1172,Major,0,1347
DB0365,DB0367,Moderate,1,1
DB0774,DB0872,Moderate,1,13
DB1392,DB0402,Moderate,1,1347
DB1114,DB0376,Moderate,1,5
DB0112,DB1164,Moderate,1,7
DB0889,DB0670,Moderate,1,36
DB0096,DB0004,Moderate,1,57
DB0764,DB0025,Moderate,1,5
DB1490,DB0095,Moderate,1,37
DB0813,DB1519,Major,0,15
DB1001,DB1372,Moderate,1,15
DB0831,DB0224,Moderate,1,4
DB0676,DB0056,Minor,2,7
DB0028,DB0096,Moderate,1,7
DB0568,DB1345,Moderate,1,5
DB0479,DB1210,Major,0,378
DB1198,DB0654,Major,0,5
DB0028,DB1210,Moderate,1,378
DB0376,DB0843,Moderate,1,15
DB0335,DB1197,Moderate,1,67
DB1353,DB1305,Moderate,1,6
DB1465,DB0788,Moderate,1,25
DB0339,DB0567,Major,0,5
DB0446,DB0673,Moderate,1,37
DB1493,DB1261,Moderate,1,1
DB0651,DB0254,Moderate,1,3
DB0328,DB1122,Moderate,1,2
DB1468,DB0046,Moderate,1,1347
DB0953,DB0005,Moderate,1,135
DB1468,DB0694,Moderate,1,1347
DB0201,DB0798,Moderate,1,5
DB0031,DB0923,Moderate,1,35
DB1192,DB1484,Moderate,1,14
DB0884,DB0703,Major,0,5
DB0570,DB1452,Minor,2,1
DB1376,DB0549,Moderate,1,35
DB0981,DB1090,Moderate,1,1
DB1046,DB1288,Moderate,1,5
DB0441,DB1468,Moderate,1,1347
DB0766,DB0958,Moderate,1,36
DB0534,DB0287,Moderate,1,1
DB0876,DB1544,Moderate,1,1278
DB1001,DB1401,Moderate,1,17
DB1534,DB1551,Moderate,1,5
DB0594,DB0585,Major,0,45
DB0028,DB0333,Major,0,8
DB1339,DB1380,Moderate,1,5
DB1346,DB0878,Moderate,1,5
DB0516,DB1293,Moderate,1,127
DB0804,DB1257,Moderate,1,5
DB0603,DB0664,Moderate,1,137
DB0102,DB1210,Moderate,1,1378
DB1056,DB1093,Major,0,15
DB0161,DB1512,Moderate,1,1
DB0279,DB0865,Minor,2,1
DB1478,DB0667,Moderate,1,1
DB0946,DB1197,Minor,2,136
DB0774,DB0653,Major,0,35
DB0192,DB1073,Major,0,17
DB1068,DB0400,Moderate,1,1347
DB1012,DB1327,Moderate,1,5
DB0547,DB0000,Minor,2,38
DB0588,DB0358,Moderate,1,5
DB0010,DB0550,Moderate,1,1
DB0715,DB0767,Major,0,5
DB1398,DB1053,Moderate,1,5
DB0516,DB0617,Moderate,1,127
DB0530,DB0314,Moderate,1,3
DB0680,DB1073,Major,0,7
DB1395,DB0112,Moderate,1,7
DB0606,DB1101,Moderate,1,7
DB0313,DB0442,Moderate,1,1
DB0923,DB0788,Moderate,1,35
DB0709,DB0219,Minor,2,5
DB1401,DB0088,Moderate,1,7
DB0946,DB0090,Minor,2,1356
DB0990,DB1149,Moderate,1,1
DB0514,DB0430,Moderate,1,127
DB1251,DB0921,Moderate,1,1
DB0096,DB0667,Moderate,1,17
DB1401,DB0877,Moderate,1,7
DB0972,DB1357,Moderate,1,58
DB0086,DB1412,Minor,2,4
DB0160,DB1210,Moderate,1,378
DB0457,DB0171,Major,0,5
DB0905,DB0472,Major,0,5
DB0715,DB0879,Moderate,1,1
DB0888,DB0375,Major,0,5
DB1145,DB0803,Moderate,1,6
DB0206,DB0428,Moderate,1,13
DB0802,DB1093,Major,0,5
DB0823,DB0651,Minor,2,37
DB0936,DB0333,Major,0,348
DB0105,DB0769,Moderate,1,5
DB1160,DB1063,Moderate,1,47
DB0010,DB0396,Minor,2,13
DB0499,DB1144,Moderate,1,1
DB1560,DB0322,Moderate,1,7
DB1044,DB0945,Moderate,1,4
DB0691,DB1397,Moderate,1,13457
DB1437,DB1554,Moderate,1,5
DB0889,DB0234,Moderate,1,6
DB1457,DB0400,Major,0,13457
DB1547,DB1069,Major,0,2
DB0768,DB1403,Major,0,5
DB0045,DB1447,Minor,2,13
DB0048,DB1444,Moderate,1,3
DB1353,DB1403,Major,0,5
DB1162,DB0051,Moderate,1,3
DB0559,DB0493,Moderate,1,4
DB1020,DB1164,Moderate,1,5
DB0135,DB1184,Moderate,1,1
DB1190,DB0943,Moderate,1,13478
DB1242,DB0661,Moderate,1,1
DB0149,DB1498,Major,0,1347
DB1376,DB0865,Minor,2,135
DB1095,DB1292,Moderate,1,1
DB1215,DB0661,Moderate,1,1
DB1509,DB1129,Moderate,1,123
DB1232,DB1196,Major,0,6
DB0503,DB0594,Moderate,1,4
DB1176,DB0836,Moderate,1,1
DB0660,DB0710,Moderate,1,15
DB0518,DB0789,Moderate,1,5
DB0984,DB0314,Moderate,1,3
DB1425,DB0678,Major,0,6
DB1114,DB1426,Moderate,1,5
DB0002,DB0081,Moderate,1,5
DB1534,DB1339,Moderate,1,5
DB0473,DB1023,Moderate,1,5
DB1204,DB0526,Moderate,1,5
DB0420,DB0792,Moderate,1,3
DB0234,DB0154,Major,0,2
DB1490,DB1164,Moderate,1,37
DB0608,DB1340,Moderate,1,15
DB0470,DB0595,Major,0,38
DB1275,DB0360,Moderate,1,2
DB1155,DB0529,Moderate,1,1
DB0987,DB1468,Moderate,1,1347
DB0354,DB1284,Minor,2,5
DB0776,DB1355,Moderate,1,1
DB1401,DB0654,Moderate,1,57
DB0400,DB0382,Major,0,1347
DB1271,DB0867,Moderate,1,12
DB0826,DB0871,Minor,2,1
DB0606,DB0382,Moderate,1,47
DB0936,DB0623,Moderate,1,34
DB0053,DB1319,Moderate,1,5
DB0692,DB1494,Moderate,1,1347
DB0886,DB0493,Moderate,1,45
DB0507,DB1001,Major,0,1
DB1451,DB1093,Major,0,5
DB1203,DB0405,Major,0,15
DB0774,DB1086,Moderate,1,35
DB0957,DB0855,Major,0,57
DB1058,DB0295,Minor,2,7
DB1529,DB0876,Moderate,1,1278
DB0788,DB0804,Moderate,1,5
DB1005,DB0632,Moderate,1,8
DB0774,DB0684,Moderate,1,35
DB1168,DB0985,Moderate,1,15
DB1433,DB0867,Moderate,1,12
DB0923,DB0660,Moderate,1,13
DB1190,DB0759,Moderate,1,13478
DB0873,DB0158,Major,0,1238
DB0953,DB1161,Moderate,1,135
DB0426,DB0470,Moderate,1,13
DB1190,DB1053,Moderate,1,134578
DB0837,DB0036,Moderate,1,15
DB0691,DB1229,Moderate,1,1347
DB1103,DB0866,Moderate,1,158
DB1536,DB0346,Moderate,1,5
DB0411,DB0280,Moderate,1,7
DB0354,DB1364,Major,0,5
DB1317,DB1290,Moderate,1,15
DB0479,DB0069,Major,0,1
DB0053,DB0107,Moderate,1,5
DB1517,DB0178,Moderate,1,3
DB0320,DB0555,Moderate,1,5
DB0517,DB1053,Moderate,1,5
DB0304,DB0755,Major,0,17
DB1001,DB1228,Moderate,1,1
DB0547,DB0657,Moderate,1,138
DB1127,DB0726,Moderate,1,78
DB1400,DB0001,Moderate,1,3
DB0896,DB0499,Moderate,1,1
DB1116,DB0174,Moderate,1,7
DB0177,DB1082,Moderate,1,3
DB0483,DB1019,Moderate,1,5
DB0698,DB1501,Moderate,1,6
DB0590,DB0864,Moderate,1,3
DB0430,DB1313,Moderate,1,1
DB0207,DB1498,Moderate,1,18
DB0560,DB0643,Major,0,5
DB0472,DB0511,Moderate,1,5
DB0269,DB0366,Moderate,1,7
DB1447,DB0936,Moderate,1,134
DB0823,DB0335,Moderate,1,37
DB0420,DB0092,Moderate,1,36
DB0741,DB0470,Moderate,1,37
DB1547,DB0065,Moderate,1,12
DB0299,DB0478,Moderate,1,1
DB1421,DB0480,Moderate,1,7
DB1466,DB1003,Moderate,1,35
DB0590,DB0678,Major,0,36
DB1540,DB1282,Moderate,1,5
DB0149,DB0863,Moderate,1,13478
DB1304,DB0153,Moderate,1,1
DB0823,DB0170,Minor,2,37
DB0330,DB0842,Major,0,13
DB0373,DB1446,Moderate,1,5
DB0446,DB1176,Major,0,137
DB0793,DB0725,Major,0,58
DB0558,DB1085,Major,0,5
DB1192,DB1447,Moderate,1,14
DB0112,DB0895,Moderate,1,17
DB0744,DB1164,Moderate,1,5
DB0093,DB1411,Moderate,1,3
DB0311,DB0676,Moderate,1,37
DB0656,DB0452,Moderate,1,1
DB0332,DB0663,Moderate,1,137
DB1356,DB1105,Moderate,1,5
DB0939,DB1548,Major,0,7
DB0394,DB1111,Moderate,1,4
DB1485,DB0229,Moderate,1,7
DB1114,DB0585,Major,0,5
DB0330,DB0510,Moderate,1,135
DB1058,DB0988,Major,0,7
DB0400,DB0619,Moderate,1,1347
DB0346,DB0360,Moderate,1,5
DB1468,DB1157,Moderate,1,1347
DB0667,DB0813,Moderate,1,1
DB1210,DB0988,Moderate,1,378
DB0149,DB0573,Moderate,1,1347
DB0263,DB0406,Moderate,1,1
DB1005,DB0406,Major,0,1
DB1224,DB1212,Moderate,1,1
DB1550,DB0358,Moderate,1,57
DB1346,DB1372,Moderate,1,5
DB1005,DB1086,Major,0,5
DB0514,DB0931,Moderate,1,1278
DB1554,DB0803,Moderate,1,6
DB0367,DB0849,Moderate,1,15
DB1275,DB0789,Moderate,1,25
DB0121,DB1327,Major,0,357
DB1423,DB0412,Major,0,7
DB1262,DB0360,Moderate,1,13
DB1232,DB1532,Moderate,1,67
DB0812,DB0865,Minor,2,1
DB0418,DB1337,Moderate,1,8
DB1286,DB1331,Moderate,1,12
DB1221,DB1155,Moderate,1,7
DB1303,DB1126,Minor,2,1
DB0111,DB1085,Major,0,5
DB0660,DB0293,Moderate,1,1
DB0664,DB0499,Moderate,1,137
DB0376,DB0146,Major,0,5
DB1019,DB0821,Moderate,1,5
DB1458,DB0333,Major,0,58
DB0370,DB0704,Moderate,1,7
DB0330,DB0176,Moderate,1,135
DB0486,DB1506,Moderate,1,7
DB0691,DB1129,Moderate,1,1347
DB1509,DB1340,Moderate,1,123
DB1527,DB0684,Moderate,1,5
DB1533,DB1309,Moderate,1,2
DB0014,DB1331,Moderate,1,12
DB1328,DB0785,Moderate,1,14
DB1044,DB0863,Moderate,1,48
DB0407,DB1116,Moderate,1,7
DB1257,DB1085,Major,0,5
DB0375,DB1507,Major,0,5
DB0274,DB0275,Moderate,1,35
DB0146,DB0654,Major,0,5
DB0355,DB0227,Moderate,1,7
DB1030,DB0986,Moderate,1,1
DB0304,DB1152,Major,0,1
DB0876,DB1149,Moderate,1,1278
DB0212,DB0146,Moderate,1,1
DB1349,DB1102,Major,0,4
DB1478,DB0300,Moderate,1,4
DB1211,DB1282,Moderate,1,5
DB1090,DB1376,Moderate,1,135
DB0367,DB0611,Minor,2,137
DB0332,DB0811,Moderate,1,7
DB1422,DB0095,Moderate,1,36
DB0431,DB1488,Minor,2,5
DB0022,DB0510,Moderate,1,5
DB0782,DB1164,Moderate,1,1
DB0960,DB1050,Moderate,1,7
DB0883,DB0095,Moderate,1,7
DB0678,DB1122,Moderate,1,6
DB1219,DB0383,Moderate,1,5
DB1285,DB0755,Moderate,1,17
DB0425,DB0549,Moderate,1,25
DB1525,DB0497,Moderate,1,15
DB1221,DB1401,Moderate,1,7
DB0678,DB0484,Major,0,6
DB1055,DB0626,Moderate,1,12
DB1534,DB0550,Moderate,1,5
DB0981,DB1203,Major,0,15
DB0098,DB0426,Moderate,1,1
DB1064,DB1512,Major,0,5
DB0264,DB0503,Moderate,1,5
DB1112,DB1098,Moderate,1,4
DB0411,DB0405,Major,0,17
DB0970,DB0882,Moderate,1,5
DB0149,DB0855,Moderate,1,1347
DB0512,DB0415,Minor,2,17
DB0678,DB1089,Major,0,6
DB1480,DB0380,Major,0,58
DB0436,DB0849,Moderate,1,5
DB1343,DB0709,Major,0,5
DB0555,DB1340,Moderate,1,1
DB1376,DB0080,Moderate,1,235
DB0197,DB1340,Moderate,1,1
DB0042,DB0446,Moderate,1,37
DB1470,DB0618,Moderate,1,1347
DB0990,DB1116,Moderate,1,7
DB1128,DB1022,Major,0,5
DB0965,DB1468,Moderate,1,1347
DB0999,DB1541,Major,0,2
DB0778,DB1547,Minor,2,2
DB1239,DB1190,Moderate,1,13478
DB1211,DB0662,Moderate,1,1
DB0886,DB1128,Moderate,1,5
DB1252,DB1468,Moderate,1,1347
DB0282,DB1419,Moderate,1,56
DB0691,DB1394,Moderate,1,1347
DB0130,DB0585,Major,0,5
DB0400,DB1323,Major,0,1347
DB1554,DB0380,Major,0,8
DB1550,DB0014,Moderate,1,127
DB0692,DB0953,Moderate,1,1347
DB1327,DB1473,Moderate,1,5
DB0165,DB1372,Moderate,1,5
DB0505,DB0836,Moderate,1,5
DB0742,DB1209,Minor,2,7
DB1221,DB1251,Moderate,1,17
DB0565,DB1008,Major,0,15
DB0130,DB0380,Major,0,58
DB0718,DB0730,Moderate,1,8
DB0377,DB0644,Moderate,1,5
DB0937,DB0034,Minor,2,134
DB1564,DB0953,Moderate,1,13
DB0785,DB1257,Moderate,1,45
DB0592,DB0812,Moderate,1,5
DB0987,DB0733,Major,0,8
DB0060,DB0547,Moderate,1,38
DB0149,DB0920,Moderate,1,13457
DB1458,DB0849,Moderate,1,5
DB0188,DB0901,Moderate,1,37
DB0589,DB1537,Moderate,1,5
DB1055,DB0974,Moderate,1,1
DB1190,DB1045,Major,0,13478
DB0565,DB0957,Moderate,1,15
DB0400,DB0125,Major,0,13457
DB0198,DB1501,Moderate,1,5
DB0364,DB0626,Moderate,1,2
DB1408,DB1019,Major,0,5
DB1421,DB0329,Minor,2,7
DB1244,DB1525,Major,0,5
DB1160,DB1217,Moderate,1,7
DB0134,DB1085,Moderate,1,5
DB0968,DB1197,Moderate,1,6
DB1537,DB1028,Moderate,1,5
DB1184,DB0926,Moderate,1,1
DB0084,DB0435,Moderate,1,1
DB1423,DB0461,Moderate,1,7
DB1356,DB1004,Moderate,1,5
DB1276,DB0796,Moderate,1,5
DB0671,DB1190,Moderate,1,13478
DB0435,DB1102,Moderate,1,4
DB1058,DB1282,Moderate,1,57
DB1317,DB0802,Moderate,1,1
DB1045,DB0661,Moderate,1,1
DB1136,DB0382,Moderate,1,4
DB0014,DB1176,Moderate,1,12
DB1231,DB0154,Major,0,2
DB1145,DB0901,Moderate,1,37
DB0170,DB0176,Major,0,5
DB0946,DB1419,Moderate,1,1356
DB0965,DB0986,Moderate,1,13
DB1212,DB0547,Moderate,1,138
DB0375,DB0764,Major,0,5
DB1029,DB0047,Moderate,1,8
DB0369,DB1190,Minor,2,13478
DB1071,DB0561,Moderate,1,5
DB0846,DB0713,Moderate,1,57
DB0053,DB0559,Moderate,1,5
DB0230,DB0185,Moderate,1,7
DB0803,DB0644,Moderate,1,6
DB0718,DB0663,Minor,2,137
DB1216,DB0594,Moderate,1,4
DB0776,DB1093,Major,0,5
DB0559,DB1093,Moderate,1,5
DB1279,DB1376,Major,0,35
DB0320,DB0704,Moderate,1,57
DB1537,DB0575,Moderate,1,5
DB0128,DB0532,Moderate,1,137
DB1110,DB1200,Moderate,1,6
DB0167,DB1437,Moderate,1,5
DB0511,DB1023,Moderate,1,5
DB0474,DB0876,Minor,2,1278
DB0337,DB0164,Moderate,1,7
DB1019,DB0342,Moderate,1,5
DB1058,DB1328,Moderate,1,17
DB1283,DB1422,Moderate,1,36
DB0049,DB0379,Major,0,38
DB0914,DB0569,Moderate,1,7
DB1468,DB1297,Moderate,1,1347
DB0268,DB1436,Moderate,1,16
DB0075,DB1090,Major,0,15
DB1497,DB0812,Moderate,1,1
DB0311,DB1214,Moderate,1,37
DB1279,DB1468,Moderate,1,1347
DB0676,DB0547,Moderate,1,38
DB1103,DB0079,Moderate,1,5
DB1306,DB0547,Major,0,38
DB0742,DB0895,Minor,2,17
DB0971,DB0859,Major,0,5
DB1192,DB0333,Moderate,1,148
